x,y
0,0
0.015625,0.01763235939926976117687523302060555
0.03125,0.035273330801810949486565018657167837
0.046875,0.052931538831782550669091660000950235
0.0625,0.070615633385950196872426333338086282
0.078125,0.088334302347173775563943913486274585
0.09375,0.1060962843908119408103558733553927
0.109375,0.12391038191551015442234107894421636
0.125,0.14178547413026538926956112918221669
0.140625,0.15973053033019727106416239262135765
0.15625,0.17775462339410458777361357099578512
0.171875,0.19586694353765062911091902890748841
0.1875,0.21407681235690412121026511396292518
0.203125,0.23239369719796851833467797916464366
0.21875,0.25082722588956558605840611882040833
0.234375,0.26938720187670462207910319463084175
0.25,0.28808361979497198403470006572693592
0.265625,0.30692668152652314102958481473078701
0.28125,0.3259268127805582245334693354164462
0.296875,0.3450946802429197258975391659489782
0.3125,0.36444120934147602906525874221182948
0.328125,0.38397760267615613844860522002416893
0.34375,0.40371535916488937862000138456824005
0.359375,0.42366629395929003134772826013211009
0.375,0.44384255918672283735648897599365202
0.390625,0.4642566655784040676739708220629588
0.40625,0.48492150504644862133136483842960559
0.421875,0.50585037427628168853909918468779698
0.4375,0.5270569994046105728806686571392833
0.453125,0.54855556185721631609861222729256656
0.46875,0.57036072542519532504743088477696093
0.484375,0.59248766466297937374187107347618002
0.5,0.61495209469651098083968118562364139
0.515625,0.63777030253537494164401911698121054
0.53125,0.66095917998851242879788958583684377
0.546875,0.68453625828940044009052485488552308
0.5625,0.70851974454329767998527006537623871
0.578125,0.73292856011637195980344791684926755
0.59375,0.75778238109427037366503157664710362
0.609375,0.7831016809460112987492262898124
0.625,0.80890777553800933038858874705877975
0.640625,0.83522287065263671739709937409467119
0.65625,0.86207011217602759354742449029654521
0.671875,0.88947363913089826477596397673381877
0.6875,0.91745863974204638336606951538113458
0.703125,0.94605141073496718522677560661439809
0.71875,0.9752794200817544462193272083885224
0.734375,1.0051713734232114292395922869971109
0.75,1.0357572844119629678601531216578002
0.765625,1.0670685492384207343158415887080972
0.78125,1.0991380256198036592193401208927737
0.796875,1.1320001165521562424586843640764504
0.8125,1.1656908591465494807989319569639335
0.828125,1.2002480188935119696624018349823903
0.84375,1.2357111897243521281168669495383006
0.859375,1.2721219002645371286432133124297905
0.875,1.3095237267028426030157812917797632
0.890625,1.3479624127307451499966629692937462
0.90625,1.3874859970396768420104430972387858
0.921875,1.4281449488994924750837319938652782
0.9375,1.4699923123800281719960385651954567
0.953125,1.5130838598191843669332318527256005
0.96875,1.5574782551857973443577567140923564
0.984375,1.60323722803394329078961862364289
1,1.6504257587975428760253377295613624
1.015625,1.6991122762305242143866365184526112
1.03125,1.7493688678587074094438202993531397
1.046875,1.8012715043753753271333412639348193
1.0625,1.854900278983607005709165814276571
1.078125,1.9103396627653232015789321554993938
1.09375,1.9676787772401191711957350271984623
1.109375,2.0270116853668729978499107349977622
1.125,2.088437702338401695728226737046339
1.140625,2.1520617276247275737780431763615366
1.15625,2.2179945998345069669387340557205511
1.171875,2.2863534760876183405616724657196543
1.1875,2.3572622377256316383184953155785901
1.203125,2.4308519243317855912214038403183793
1.21875,2.5072611981891670490568118514473737
1.234375,2.5866368414760891292865084657175396
1.25,2.6691342886823750425143377722442378
1.265625,2.754918196930652364474252097729899
1.28125,2.8441630571042478575064113250503608
1.296875,2.9370538489193758676894704902865842
1.3125,3.0337867433357072924278062664079831
1.328125,3.1345698559779218458903150886250022
1.34375,3.2396240555434872198060955206376296
1.359375,3.3491838315008677290938417611633254
1.375,3.4634982257400434252817597432505487
1.390625,3.5828318332262486262469464659155592
1.40625,3.7074658771310981191688450405643116
1.421875,3.8376993643759183627961458517703337
1.4375,3.9738503280236025449762345623797806
1.453125,4.116257163501459821623357909167104
1.46875,4.2652800662324964025680473570060451
1.484375,4.4213025789009209165542023891100137
1.5,4.5847332572844269422213810323827013
1.515625,4.7560074643564820799719619284853867
1.53125,4.9355893032024980566585806527075522
1.546875,5.123973700211020411455993744526278
1.5625,5.3216886510022686779116235256521889
1.578125,5.5292976426495149554547690948130245
1.59375,5.7474022669427486981905685569203599
1.609375,5.9766450407485619809426773917194559
1.625,6.2177124509459032546557226182651494
1.640625,6.4713382429760687853164687753937697
1.65625,6.7383069737500020129929955129137755
1.671875,7.019457851520942012922242112868357
1.6875,7.3156888873714496663542493410827113
1.703125,7.6279613851982012543939161327850201
1.71875,7.9573047995248127542475160623233569
1.734375,8.30482199315345424761448354586608
1.75,8.6716949296034246245289395071214134
1.765625,9.0591908385048901816231812249828162
1.78125,9.4686688956470305845483869484256136
1.796875,9.9015874632532304329064546500715989
1.8125,10.359511940306338463858161071375949
1.828125,10.844123277412666094300033687531389
